year,retrofit_year,asset_id,asset_domain,asset_type,scenario
2047,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2048,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2049,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2050,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2051,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2052,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2053,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2054,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2055,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2056,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2057,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2058,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2059,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2060,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2061,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2062,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2063,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2064,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2065,False,F_753674_2717470,building,building_aggregate,natural_elec_higheff
2020,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2021,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2022,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2023,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2024,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2025,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2026,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2027,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2028,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2029,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2030,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2031,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2032,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2033,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2034,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2035,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2036,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2037,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2038,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2039,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2040,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2041,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2042,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2043,True,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2044,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2045,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2046,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2047,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2048,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2049,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2050,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2051,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2052,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2053,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2054,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2055,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2056,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2057,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2058,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2059,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2060,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2061,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2062,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2063,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2064,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2065,False,F_753588_2717245,building,building_aggregate,natural_elec_higheff
2020,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2021,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2022,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2023,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2024,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2025,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2026,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2027,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2028,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2029,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2030,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2031,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2032,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2033,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2034,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2035,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2036,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2037,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2038,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2039,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2040,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2041,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2042,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2043,True,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2044,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2045,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2046,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2047,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2048,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2049,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2050,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2051,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2052,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2053,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2054,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2055,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2056,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2057,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2058,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2059,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2060,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2061,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2062,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2063,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2064,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2065,False,F_753474_2717148,building,building_aggregate,natural_elec_higheff
2020,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2021,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2022,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2023,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2024,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2025,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2026,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2027,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2028,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2029,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2030,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2031,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2032,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2033,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2034,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2035,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2036,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2037,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2038,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2039,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2040,True,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2041,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2042,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2043,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2044,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2045,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2046,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2047,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2048,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2049,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2050,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2051,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2052,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2053,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2054,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2055,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2056,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2057,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2058,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2059,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2060,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2061,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2062,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2063,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2064,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2065,False,F_753480_2717271,building,building_aggregate,natural_elec_higheff
2020,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2021,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2022,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2023,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2024,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2025,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2026,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2027,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2028,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2029,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2030,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2031,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2032,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2033,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2034,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2035,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2036,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2037,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2038,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2039,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2040,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2041,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2042,True,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2043,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2044,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2045,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2046,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2047,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2048,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2049,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2050,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2051,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2052,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2053,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2054,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2055,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2056,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2057,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2058,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2059,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2060,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2061,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2062,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2063,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2064,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2065,False,F_753409_2716987,building,building_aggregate,natural_elec_higheff
2020,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2021,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2022,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2023,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2024,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2025,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2026,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2027,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2028,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2029,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2030,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2031,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2032,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2033,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2034,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2035,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2036,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2037,True,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2038,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2039,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2040,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2041,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2042,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2043,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2044,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2045,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2046,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2047,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2048,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2049,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2050,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2051,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2052,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2053,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2054,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2055,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2056,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2057,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2058,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2059,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2060,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2061,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2062,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2063,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2064,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2065,False,F_753581_2717093,building,building_aggregate,natural_elec_higheff
2020,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2021,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2022,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2023,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2024,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2025,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2026,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2027,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2028,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2029,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2030,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2031,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2032,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2033,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2034,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2035,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2036,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2037,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2038,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2039,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2040,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2041,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2042,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2043,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2044,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2045,True,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2046,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2047,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2048,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2049,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2050,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2051,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2052,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2053,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2054,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2055,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2056,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2057,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2058,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2059,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2060,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2061,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2062,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2063,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2064,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2065,False,F_753663_2717423,building,building_aggregate,natural_elec_higheff
2020,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2021,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2022,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2023,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2024,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2025,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2026,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2027,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2028,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2029,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2030,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2031,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2032,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2033,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2034,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2035,True,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2036,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2037,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2038,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2039,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2040,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2041,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2042,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2043,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2044,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2045,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2046,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2047,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2048,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2049,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2050,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2051,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2052,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2053,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2054,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2055,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2056,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2057,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2058,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2059,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2060,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2061,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2062,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2063,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2064,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2065,False,F_753492_2717319,building,building_aggregate,natural_elec_higheff
2020,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2021,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2022,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2023,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2024,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2025,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2026,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2027,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2028,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2029,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2030,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2031,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2032,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2033,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2034,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2035,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2036,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2037,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2038,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2039,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2040,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2041,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2042,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2043,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2044,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2045,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2046,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2047,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2048,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2049,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2050,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2051,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2052,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2053,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2054,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2055,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2056,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2057,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2058,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2059,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2060,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2061,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2062,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2063,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2064,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2065,False,TB201,elec_network,elec_xmfr,natural_elec_higheff
2020,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2021,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2022,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2023,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2024,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2025,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2026,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2027,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2028,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2029,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2030,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2031,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2032,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2033,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2034,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2035,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2036,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2037,True,TB202,elec_network,elec_xmfr,natural_elec_higheff
2038,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2039,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2040,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2041,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2042,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2043,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2044,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2045,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2046,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2047,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2048,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2049,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2050,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2051,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2052,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2053,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2054,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2055,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2056,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
2057,False,TB202,elec_network,elec_xmfr,natural_elec_higheff
