year,retrofit_cost,asset_id,asset_domain,asset_type,scenario
2021,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2022,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2023,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2024,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2025,6500.0,GS245,gas_network,gas_service,natural_elec_higheff
2026,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2027,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2028,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2029,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2030,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2031,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2032,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2033,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2034,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2035,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2036,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2037,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2038,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2039,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2040,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2041,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2042,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2043,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2044,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2045,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2046,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2047,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2048,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2049,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2050,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2051,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2052,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2053,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2054,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2055,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2056,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2057,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2058,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2059,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2060,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2061,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2062,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2063,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2064,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2065,0.0,GS245,gas_network,gas_service,natural_elec_higheff
2020,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2021,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2022,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2023,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2024,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2025,140000.0,GM201,gas_network,gas_main,natural_elec_higheff
2026,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2027,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2028,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2029,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2030,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2031,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2032,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2033,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2034,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2035,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2036,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2037,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2038,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2039,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2040,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2041,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2042,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2043,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2044,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2045,20000.0,GM201,gas_network,gas_main,natural_elec_higheff
2046,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2047,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2048,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2049,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2050,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2051,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2052,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2053,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2054,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2055,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2056,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2057,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2058,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2059,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2060,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2061,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2062,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2063,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2064,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2065,0.0,GM201,gas_network,gas_main,natural_elec_higheff
2020,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2021,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2022,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2023,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2024,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2025,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2026,52690.094044588535,F_753432_2717080,building,building_aggregate,continued_gas
2027,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2028,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2029,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2030,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2031,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2032,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2033,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2034,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2035,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2036,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2037,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2038,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2039,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2040,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2041,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2042,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2043,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2044,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2045,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2046,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2047,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2048,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2049,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2050,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2051,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2052,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2053,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2054,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2055,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2056,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2057,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2058,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2059,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2060,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2061,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2062,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2063,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2064,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2065,0.0,F_753432_2717080,building,building_aggregate,continued_gas
2020,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2021,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2022,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2023,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2024,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2025,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2026,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2027,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2028,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2029,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2030,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2031,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2032,49897.5129420387,F_753569_2717047,building,building_aggregate,continued_gas
2033,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2034,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2035,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2036,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2037,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2038,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2039,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2040,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2041,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2042,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2043,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2044,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2045,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2046,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2047,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2048,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2049,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2050,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2051,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2052,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2053,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2054,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2055,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2056,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2057,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2058,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2059,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2060,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2061,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2062,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2063,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2064,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2065,0.0,F_753569_2717047,building,building_aggregate,continued_gas
2020,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2021,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2022,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2023,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2024,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2025,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2026,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2027,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2028,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2029,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2030,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2031,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2032,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2033,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2034,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2035,79486.06332396781,F_753515_2717411,building,building_aggregate,continued_gas
2036,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2037,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2038,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2039,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2040,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2041,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2042,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2043,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2044,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2045,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2046,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2047,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2048,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2049,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2050,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2051,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2052,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2053,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2054,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2055,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2056,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2057,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2058,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2059,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2060,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2061,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2062,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2063,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2064,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2065,0.0,F_753515_2717411,building,building_aggregate,continued_gas
2020,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2021,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2022,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2023,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2024,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2025,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2026,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2027,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2028,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2029,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2030,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2031,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2032,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2033,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2034,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2035,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2036,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2037,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2038,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2039,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2040,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2041,50959.85761434937,F_753646_2717355,building,building_aggregate,continued_gas
2042,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2043,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2044,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2045,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2046,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2047,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2048,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2049,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2050,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2051,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2052,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2053,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2054,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2055,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2056,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2057,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2058,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2059,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2060,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2061,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2062,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2063,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2064,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2065,0.0,F_753646_2717355,building,building_aggregate,continued_gas
2020,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2021,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2022,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2023,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2024,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2025,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2026,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2027,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2028,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2029,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2030,59641.886104724894,F_753504_2717366,building,building_aggregate,continued_gas
2031,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2032,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2033,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2034,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2035,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2036,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2037,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2038,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2039,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2040,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2041,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2042,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2043,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2044,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2045,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2046,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2047,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2048,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2049,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2050,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2051,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2052,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2053,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2054,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2055,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2056,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2057,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2058,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2059,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2060,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2061,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2062,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2063,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2064,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2065,0.0,F_753504_2717366,building,building_aggregate,continued_gas
2020,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2021,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2022,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2023,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2024,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2025,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2026,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2027,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2028,24893.24699358957,F_753526_2717454,building,building_aggregate,continued_gas
2029,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2030,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2031,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2032,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2033,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2034,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2035,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2036,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2037,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2038,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2039,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2040,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2041,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2042,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2043,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2044,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2045,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2046,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2047,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2048,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2049,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2050,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2051,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2052,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2053,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2054,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2055,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2056,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2057,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2058,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2059,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2060,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2061,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2062,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2063,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2064,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2065,0.0,F_753526_2717454,building,building_aggregate,continued_gas
2020,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2021,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2022,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2023,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2024,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2025,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2026,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2027,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2028,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2029,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2030,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2031,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2032,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2033,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2034,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2035,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2036,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2037,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2038,49759.43468626967,F_753629_2717285,building,building_aggregate,continued_gas
2039,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2040,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2041,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2042,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2043,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2044,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2045,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2046,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2047,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2048,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2049,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2050,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2051,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2052,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2053,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2054,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2055,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2056,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2057,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2058,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2059,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2060,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2061,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2062,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2063,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2064,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2065,0.0,F_753629_2717285,building,building_aggregate,continued_gas
2020,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2021,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2022,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2023,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2024,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2025,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2026,53995.43728278236,F_753421_2717033,building,building_aggregate,continued_gas
2027,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2028,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2029,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2030,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2031,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2032,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2033,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2034,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2035,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2036,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2037,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2038,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2039,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2040,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2041,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2042,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2043,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2044,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2045,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2046,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2047,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2048,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2049,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2050,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2051,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2052,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2053,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2054,0.0,F_753421_2717033,building,building_aggregate,continued_gas
2055,0.0,F_753421_2717033,building,building_aggregate,continued_gas
