year,consumption,asset_id,energy_type,asset_domain,asset_type,scenario
2055,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2056,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2057,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2058,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2059,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2060,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2061,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2062,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2063,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2064,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2065,31452.92708000325,F_753504_2717366,natural_gas,building,building_aggregate,hybrid_gas
2020,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2021,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2022,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2023,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2024,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2025,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2026,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2027,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2028,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2029,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2030,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2031,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2032,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2033,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2034,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2035,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2036,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2037,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2038,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2039,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2040,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2041,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2042,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2043,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2044,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2045,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2046,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2047,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2048,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2049,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2050,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2051,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2052,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2053,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2054,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2055,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2056,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2057,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2058,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2059,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2060,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2061,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2062,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2063,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2064,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2065,0.0,F_753504_2717366,propane,building,building_aggregate,hybrid_gas
2020,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2021,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2022,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2023,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2024,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2025,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2026,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2027,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2028,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2029,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2030,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2031,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2032,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2033,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2034,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2035,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2036,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2037,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2038,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2039,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2040,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2041,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2042,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2043,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2044,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2045,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2046,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2047,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2048,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2049,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2050,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2051,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2052,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2053,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2054,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2055,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2056,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2057,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2058,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2059,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2060,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2061,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2062,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2063,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2064,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2065,0.0,F_753504_2717366,fuel_oil,building,building_aggregate,hybrid_gas
2020,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2021,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2022,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2023,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2024,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2025,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2026,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2027,8893.588748640155,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2028,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2029,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2030,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2031,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2032,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2033,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2034,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2035,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2036,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2037,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2038,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2039,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2040,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2041,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2042,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2043,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2044,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2045,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2046,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2047,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2048,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2049,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2050,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2051,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2052,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2053,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2054,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2055,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2056,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2057,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2058,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2059,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2060,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2061,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2062,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2063,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2064,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2065,14153.219806923178,F_753526_2717454,electricity,building,building_aggregate,hybrid_gas
2020,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2021,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2022,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2023,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2024,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2025,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2026,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2027,32296.770409347428,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2028,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2029,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2030,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2031,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2032,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2033,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2034,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2035,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2036,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2037,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2038,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2039,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2040,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2041,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2042,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2043,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2044,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2045,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2046,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2047,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2048,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2049,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2050,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2051,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2052,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2053,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2054,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2055,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2056,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2057,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2058,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2059,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2060,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2061,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2062,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2063,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2064,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2065,12581.1708320013,F_753526_2717454,natural_gas,building,building_aggregate,hybrid_gas
2020,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2021,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2022,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2023,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2024,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2025,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2026,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2027,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2028,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2029,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2030,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2031,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2032,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2033,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2034,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2035,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2036,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2037,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2038,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2039,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2040,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2041,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2042,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2043,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2044,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2045,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2046,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2047,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2048,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2049,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2050,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2051,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2052,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2053,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2054,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2055,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2056,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2057,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2058,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2059,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2060,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2061,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2062,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2063,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2064,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2065,0.0,F_753526_2717454,propane,building,building_aggregate,hybrid_gas
2020,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2021,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2022,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2023,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2024,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2025,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2026,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2027,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2028,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2029,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2030,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2031,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2032,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2033,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2034,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2035,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2036,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2037,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2038,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2039,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2040,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2041,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2042,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2043,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2044,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2045,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2046,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2047,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2048,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2049,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2050,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2051,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2052,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2053,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2054,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2055,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2056,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2057,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2058,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2059,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2060,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2061,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2062,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2063,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2064,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2065,0.0,F_753526_2717454,fuel_oil,building,building_aggregate,hybrid_gas
2020,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2021,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2022,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2023,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2024,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2025,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2026,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2027,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2028,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2029,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2030,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2031,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2032,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2033,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2034,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2035,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2036,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2037,13340.383122960237,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2038,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2039,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2040,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2041,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2042,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2043,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2044,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2045,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2046,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2047,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2048,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2049,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2050,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2051,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2052,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2053,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2054,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2055,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2056,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2057,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2058,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2059,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2060,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2061,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2062,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2063,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2064,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2065,21229.82971038477,F_753629_2717285,electricity,building,building_aggregate,hybrid_gas
2020,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2021,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2022,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2023,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2024,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2025,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2026,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2027,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2028,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2029,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2030,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2031,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2032,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2033,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2034,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2035,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
2036,48445.15561402115,F_753629_2717285,natural_gas,building,building_aggregate,hybrid_gas
