year,consumption_costs,asset_id,energy_type,asset_domain,asset_type,scenario
2026,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2027,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2028,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2029,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2030,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2031,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2032,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2033,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2034,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2035,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2036,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2037,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2038,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2039,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2040,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2041,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2042,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2043,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2044,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2045,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2046,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2047,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2048,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2049,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2050,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2051,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2052,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2053,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2054,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2055,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2056,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2057,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2058,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2059,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2060,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2061,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2062,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2063,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2064,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2065,0.0,F_753629_2717285,propane,building,building_aggregate,continued_gas
2020,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2021,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2022,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2023,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2024,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2050,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2051,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2052,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2053,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2054,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2055,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2056,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2057,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2058,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2059,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2060,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2061,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2062,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2063,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2064,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2065,0.0,F_753629_2717285,fuel_oil,building,building_aggregate,continued_gas
2020,5580.726939771697,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2021,5580.726939771697,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2022,5580.726939771697,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2023,5580.726939771697,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2024,5580.726939771697,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2025,5625.194883514898,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2026,5647.428855386499,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2027,5669.662827258099,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2028,5691.8967991297,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2029,5736.3647428729,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2030,5758.5987147445,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2031,5780.8326866161015,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2032,5825.300630359302,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2033,5847.534602230902,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2034,5869.768574102503,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2035,5914.236517845704,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2036,5936.470489717304,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2037,5980.938433460505,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2038,6003.172405332105,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2039,6047.640349075306,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2040,6069.874320946907,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2041,6114.342264690107,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2042,6136.576236561707,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2043,6181.044180304909,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2044,6203.278152176509,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2045,6247.74609591971,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2046,6269.980067791309,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2047,6314.4480115345095,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2048,6336.68198340611,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2049,6381.149927149311,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2050,6425.617870892512,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2051,6447.851842764112,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2052,6492.3197865073125,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2053,6514.553758378914,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2054,6559.021702122114,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2055,6603.489645865315,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2056,6647.957589608516,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2057,6670.191561480116,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2058,6714.659505223317,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2059,6759.1274489665175,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2060,6803.595392709719,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2061,6825.829364581319,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2062,6870.29730832452,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2063,6914.765252067721,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2064,6959.233195810922,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2065,7003.701139554122,F_753421_2717033,electricity,building,building_aggregate,continued_gas
2020,4117.838227191797,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2021,4117.838227191797,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2022,4117.838227191797,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2023,4117.838227191797,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2024,4117.838227191797,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2025,5813.418673682537,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2026,5974.902525729274,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2027,6136.386377776012,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2028,6378.612155846118,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2029,6540.096007892855,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2030,6701.579859939592,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2031,6863.0637119863295,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2032,7105.289490056434,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2033,7347.515268126541,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2034,7508.999120173277,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2035,7751.224898243384,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2036,7993.45067631349,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2037,8235.676454383594,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2038,8558.64415847707,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2039,8800.869936547175,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2040,9123.83764064065,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2041,9366.063418710755,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2042,9689.031122804228,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2043,10011.998826897703,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2044,10415.708457014547,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2045,10738.676161108022,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2046,11142.385791224864,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2047,11465.353495318335,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2048,11949.805051458548,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2049,12353.514681575392,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2050,12757.224311692236,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2051,13241.675867832448,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2052,13726.12742397266,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2053,14291.320906136238,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2054,14775.772462276447,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2055,15340.96594444003,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2056,15906.15942660361,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2057,16552.094834790558,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2058,17198.030242977507,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2059,17843.965651164457,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2060,18570.64298537477,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2061,19297.32031958509,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2062,20104.73957981877,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2063,20912.158840052463,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2064,21719.578100286148,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2065,22607.739286543205,F_753421_2717033,natural_gas,building,building_aggregate,continued_gas
2020,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2021,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2022,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2023,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2024,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2025,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2026,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2027,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2028,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2029,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2030,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2031,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2032,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2033,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2034,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2035,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2036,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2037,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2038,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2039,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2040,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2041,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2042,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2043,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2044,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2045,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2046,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2047,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2048,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2049,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2050,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2051,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2052,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2053,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2054,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2055,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2056,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2057,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2058,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2059,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2060,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2061,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2062,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2063,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2064,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2065,0.0,F_753421_2717033,propane,building,building_aggregate,continued_gas
2020,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2021,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2022,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2023,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2024,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2050,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2051,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2052,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2053,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2054,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2055,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2056,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2057,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2058,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2059,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2060,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2061,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2062,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2063,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2064,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2065,0.0,F_753421_2717033,fuel_oil,building,building_aggregate,continued_gas
2020,3348.436163863019,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2021,3348.436163863019,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2022,3348.436163863019,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2023,3348.436163863019,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2024,3348.436163863019,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2025,3375.1169301089394,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2026,3388.4573132319,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2027,3401.79769635486,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2028,3415.13807947782,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2029,3441.8188457237407,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2030,3455.159228846701,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2031,3468.499611969661,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2032,3495.1803782155816,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2033,3508.520761338542,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2034,3521.861144461502,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2035,3548.541910707422,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2036,3561.882293830383,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2037,3588.563060076304,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2038,3601.903443199264,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2039,3628.584209445184,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2040,3641.924592568144,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2041,3668.605358814065,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2042,3681.945741937025,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2043,3708.6265081829456,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2044,3721.966891305906,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2045,3748.6476575518254,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2046,3761.9880406747857,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2047,3788.668806920706,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2048,3802.0091900436655,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2049,3828.689956289587,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2050,3855.3707225355074,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2051,3868.711105658468,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2052,3895.391871904388,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2053,3908.732255027349,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2054,3935.413021273269,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2055,3962.093787519189,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2056,3988.77455376511,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2057,4002.11493688807,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2058,4028.795703133991,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2059,4055.476469379911,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2060,4082.157235625832,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2061,4095.497618748792,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2062,4122.178384994712,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2063,4148.859151240633,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2064,4175.539917486553,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2065,4202.220683732474,F_753674_2717470,electricity,building,building_aggregate,continued_gas
2020,2470.702936315078,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2021,2470.702936315078,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2022,2470.702936315078,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2023,2470.702936315078,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2024,2470.702936315078,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2025,3488.0512042095224,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2026,3584.9415154375647,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2027,3681.831826665607,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2028,3827.167293507671,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2029,3924.057604735713,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2030,4020.9479159637553,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2031,4117.838227191798,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2032,4263.173694033861,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2033,4408.509160875924,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2034,4505.399472103966,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2035,4650.734938946031,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2036,4796.070405788094,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2037,4941.405872630156,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2038,5135.186495086242,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2039,5280.521961928305,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2040,5474.30258438439,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2041,5619.638051226453,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2042,5813.418673682538,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2043,6007.199296138622,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2044,6249.425074208728,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2045,6443.205696664813,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2046,6685.431474734919,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2047,6879.212097191003,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2048,7169.883030875129,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2049,7412.108808945235,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2050,7654.334587015342,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2051,7945.005520699468,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2052,8235.676454383596,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2053,8574.792543681742,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2054,8865.463477365869,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2055,9204.57956666402,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2056,9543.695655962169,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2057,9931.256900874334,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2058,10318.818145786505,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2059,10706.379390698674,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2060,11142.385791224864,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2061,11578.392191751054,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2062,12062.843747891266,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2063,12547.295304031475,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2064,13031.74686017169,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2065,13564.643571925924,F_753674_2717470,natural_gas,building,building_aggregate,continued_gas
2020,0.0,F_753674_2717470,propane,building,building_aggregate,continued_gas
2021,0.0,F_753674_2717470,propane,building,building_aggregate,continued_gas
2022,0.0,F_753674_2717470,propane,building,building_aggregate,continued_gas
2023,0.0,F_753674_2717470,propane,building,building_aggregate,continued_gas
2024,0.0,F_753674_2717470,propane,building,building_aggregate,continued_gas
