year,retrofit_cost,asset_id,asset_domain,asset_type,scenario
2045,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2046,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2047,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2048,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2049,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2050,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2051,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2052,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2053,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2054,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2055,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2056,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2057,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2058,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2059,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2060,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2061,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2062,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2063,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2064,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2065,0.0,F_353068_2906466,building,building_aggregate,natural_elec_higheff
2020,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2021,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2022,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2023,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2024,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2025,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2026,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2027,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2028,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2029,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2030,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2031,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2032,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2033,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2034,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2035,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2036,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2037,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2038,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2039,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2040,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2041,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2042,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2043,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2044,60903.34349712775,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2045,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2046,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2047,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2048,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2049,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2050,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2051,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2052,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2053,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2054,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2055,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2056,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2057,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2058,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2059,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2060,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2061,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2062,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2063,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2064,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2065,0.0,F_353070_2906407,building,building_aggregate,natural_elec_higheff
2020,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2021,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2022,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2023,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2024,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2025,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2026,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2027,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2028,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2029,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2030,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2031,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2032,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2033,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2034,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2035,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2036,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2037,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2038,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2039,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2040,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2041,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2042,47121.9180370468,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2043,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2044,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2045,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2046,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2047,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2048,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2049,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2050,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2051,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2052,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2053,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2054,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2055,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2056,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2057,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2058,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2059,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2060,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2061,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2062,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2063,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2064,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2065,0.0,F_353071_2906351,building,building_aggregate,natural_elec_higheff
2020,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2021,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2022,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2023,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2024,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2025,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2026,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2027,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2028,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2029,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2030,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2031,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2032,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2033,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2034,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2035,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2036,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2037,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2038,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2039,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2040,46482.27412736982,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2041,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2042,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2043,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2044,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2045,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2046,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2047,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2048,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2049,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2050,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2051,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2052,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2053,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2054,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2055,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2056,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2057,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2058,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2059,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2060,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2061,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2062,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2063,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2064,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2065,0.0,F_353072_2906301,building,building_aggregate,natural_elec_higheff
2020,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2021,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2022,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2023,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2024,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2025,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2026,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2027,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2028,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2029,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2030,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2031,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2032,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2033,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2034,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2035,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2036,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2037,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2038,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2039,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2040,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2041,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2042,64486.96677698113,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2043,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2044,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2045,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2046,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2047,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2048,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2049,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2050,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2051,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2052,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2053,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2054,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2055,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2056,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2057,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2058,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2059,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2060,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2061,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2062,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2063,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2064,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2065,0.0,F_353075_2906250,building,building_aggregate,natural_elec_higheff
2020,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2021,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2022,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2023,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2024,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2025,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2026,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2027,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2028,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2029,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2030,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2031,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2032,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2033,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2034,40781.075849235385,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2035,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2036,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2037,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2038,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2039,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2040,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2041,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2042,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2043,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2044,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2045,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2046,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2047,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2048,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2049,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2050,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2051,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2052,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2053,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2054,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2055,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2056,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2057,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2058,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2059,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2060,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2061,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2062,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2063,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2064,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2065,0.0,F_353076_2906202,building,building_aggregate,natural_elec_higheff
2020,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2021,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2022,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2023,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2024,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2025,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2026,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2027,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2028,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2029,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2030,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2031,36575.72440620603,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2032,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2033,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2034,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2035,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2036,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2037,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2038,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2039,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2040,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2041,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2042,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2043,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2044,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2045,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2046,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2047,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2048,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2049,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2050,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2051,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2052,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2053,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2054,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2055,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2056,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2057,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2058,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2059,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2060,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2061,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2062,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2063,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2064,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2065,0.0,F_353076_2906153,building,building_aggregate,natural_elec_higheff
2020,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2021,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2022,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2023,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2024,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2025,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2026,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2027,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2028,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2029,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2030,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2031,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2032,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2033,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2034,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2035,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2036,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2037,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2038,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2039,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2040,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2041,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2042,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2043,56810.34231195286,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2044,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2045,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2046,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2047,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2048,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2049,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2050,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2051,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2052,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2053,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2054,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2055,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2056,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2057,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2058,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2059,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2060,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2061,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2062,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2063,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2064,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2065,0.0,F_352896_2905980,building,building_aggregate,natural_elec_higheff
2020,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2021,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2022,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2023,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2024,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2025,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2026,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2027,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2028,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2029,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2030,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2031,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2032,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2033,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2034,73688.31056418305,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2035,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2036,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2037,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2038,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2039,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2040,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2041,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2042,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2043,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2044,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2045,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2046,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2047,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2048,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2049,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2050,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2051,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2052,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2053,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2054,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2055,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2056,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2057,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2058,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2059,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2060,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2061,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2062,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2063,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2064,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2065,0.0,F_352899_2905925,building,building_aggregate,natural_elec_higheff
2020,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2021,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2022,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2023,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2024,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2025,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2026,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2027,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
2028,0.0,F_352933_2905872,building,building_aggregate,natural_elec_higheff
