year,fuel_type,asset_id,asset_domain,asset_type,scenario
2040,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224308040,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224309020,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224308039,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224308037,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224309014,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224308032,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224308023,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224309009,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224308026,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224309005,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224308027,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2025,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2026,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2027,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2028,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2029,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2030,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2031,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2032,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2033,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2034,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2035,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2036,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2037,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2038,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2039,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2040,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2041,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2042,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2043,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2044,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2045,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2046,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2047,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2048,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2049,ELEC,IL_1224309004,building,building_aggregate,managed_elec_high_eff_basic_enc
2024,GAS,IL_1224309006,building,building_aggregate,continued_gas
2025,GAS,IL_1224309006,building,building_aggregate,continued_gas
2026,GAS,IL_1224309006,building,building_aggregate,continued_gas
2027,GAS,IL_1224309006,building,building_aggregate,continued_gas
2028,GAS,IL_1224309006,building,building_aggregate,continued_gas
2029,GAS,IL_1224309006,building,building_aggregate,continued_gas
2030,GAS,IL_1224309006,building,building_aggregate,continued_gas
2031,GAS,IL_1224309006,building,building_aggregate,continued_gas
2032,GAS,IL_1224309006,building,building_aggregate,continued_gas
2033,GAS,IL_1224309006,building,building_aggregate,continued_gas
2034,GAS,IL_1224309006,building,building_aggregate,continued_gas
2035,GAS,IL_1224309006,building,building_aggregate,continued_gas
2036,GAS,IL_1224309006,building,building_aggregate,continued_gas
2037,GAS,IL_1224309006,building,building_aggregate,continued_gas
2038,GAS,IL_1224309006,building,building_aggregate,continued_gas
2039,GAS,IL_1224309006,building,building_aggregate,continued_gas
2040,GAS,IL_1224309006,building,building_aggregate,continued_gas
2041,GAS,IL_1224309006,building,building_aggregate,continued_gas
2042,GAS,IL_1224309006,building,building_aggregate,continued_gas
2043,GAS,IL_1224309006,building,building_aggregate,continued_gas
2044,GAS,IL_1224309006,building,building_aggregate,continued_gas
2045,GAS,IL_1224309006,building,building_aggregate,continued_gas
2046,GAS,IL_1224309006,building,building_aggregate,continued_gas
2047,GAS,IL_1224309006,building,building_aggregate,continued_gas
2048,GAS,IL_1224309006,building,building_aggregate,continued_gas
2049,GAS,IL_1224309006,building,building_aggregate,continued_gas
2024,GAS,IL_1224309015,building,building_aggregate,continued_gas
2025,GAS,IL_1224309015,building,building_aggregate,continued_gas
2026,GAS,IL_1224309015,building,building_aggregate,continued_gas
2027,GAS,IL_1224309015,building,building_aggregate,continued_gas
2028,GAS,IL_1224309015,building,building_aggregate,continued_gas
2029,GAS,IL_1224309015,building,building_aggregate,continued_gas
2030,GAS,IL_1224309015,building,building_aggregate,continued_gas
2031,GAS,IL_1224309015,building,building_aggregate,continued_gas
2032,GAS,IL_1224309015,building,building_aggregate,continued_gas
2033,GAS,IL_1224309015,building,building_aggregate,continued_gas
2034,GAS,IL_1224309015,building,building_aggregate,continued_gas
2035,GAS,IL_1224309015,building,building_aggregate,continued_gas
2036,GAS,IL_1224309015,building,building_aggregate,continued_gas
2037,GAS,IL_1224309015,building,building_aggregate,continued_gas
2038,GAS,IL_1224309015,building,building_aggregate,continued_gas
2039,GAS,IL_1224309015,building,building_aggregate,continued_gas
2040,GAS,IL_1224309015,building,building_aggregate,continued_gas
2041,GAS,IL_1224309015,building,building_aggregate,continued_gas
2042,GAS,IL_1224309015,building,building_aggregate,continued_gas
2043,GAS,IL_1224309015,building,building_aggregate,continued_gas
2044,GAS,IL_1224309015,building,building_aggregate,continued_gas
2045,GAS,IL_1224309015,building,building_aggregate,continued_gas
2046,GAS,IL_1224309015,building,building_aggregate,continued_gas
2047,GAS,IL_1224309015,building,building_aggregate,continued_gas
2048,GAS,IL_1224309015,building,building_aggregate,continued_gas
