year,retrofit_cost,asset_id,asset_domain,asset_type,scenario
2032,0.0,GS021,gas_network,gas_service,continued_gas
2033,0.0,GS021,gas_network,gas_service,continued_gas
2034,0.0,GS021,gas_network,gas_service,continued_gas
2035,0.0,GS021,gas_network,gas_service,continued_gas
2036,0.0,GS021,gas_network,gas_service,continued_gas
2037,0.0,GS021,gas_network,gas_service,continued_gas
2038,0.0,GS021,gas_network,gas_service,continued_gas
2039,0.0,GS021,gas_network,gas_service,continued_gas
2040,0.0,GS021,gas_network,gas_service,continued_gas
2041,0.0,GS021,gas_network,gas_service,continued_gas
2042,0.0,GS021,gas_network,gas_service,continued_gas
2043,0.0,GS021,gas_network,gas_service,continued_gas
2044,0.0,GS021,gas_network,gas_service,continued_gas
2045,0.0,GS021,gas_network,gas_service,continued_gas
2046,0.0,GS021,gas_network,gas_service,continued_gas
2047,0.0,GS021,gas_network,gas_service,continued_gas
2048,0.0,GS021,gas_network,gas_service,continued_gas
2049,0.0,GS021,gas_network,gas_service,continued_gas
2024,0.0,GS022,gas_network,gas_service,continued_gas
2025,5569.0,GS022,gas_network,gas_service,continued_gas
2026,0.0,GS022,gas_network,gas_service,continued_gas
2027,0.0,GS022,gas_network,gas_service,continued_gas
2028,0.0,GS022,gas_network,gas_service,continued_gas
2029,0.0,GS022,gas_network,gas_service,continued_gas
2030,0.0,GS022,gas_network,gas_service,continued_gas
2031,0.0,GS022,gas_network,gas_service,continued_gas
2032,0.0,GS022,gas_network,gas_service,continued_gas
2033,0.0,GS022,gas_network,gas_service,continued_gas
2034,0.0,GS022,gas_network,gas_service,continued_gas
2035,0.0,GS022,gas_network,gas_service,continued_gas
2036,0.0,GS022,gas_network,gas_service,continued_gas
2037,0.0,GS022,gas_network,gas_service,continued_gas
2038,0.0,GS022,gas_network,gas_service,continued_gas
2039,0.0,GS022,gas_network,gas_service,continued_gas
2040,0.0,GS022,gas_network,gas_service,continued_gas
2041,0.0,GS022,gas_network,gas_service,continued_gas
2042,0.0,GS022,gas_network,gas_service,continued_gas
2043,0.0,GS022,gas_network,gas_service,continued_gas
2044,0.0,GS022,gas_network,gas_service,continued_gas
2045,0.0,GS022,gas_network,gas_service,continued_gas
2046,0.0,GS022,gas_network,gas_service,continued_gas
2047,0.0,GS022,gas_network,gas_service,continued_gas
2048,0.0,GS022,gas_network,gas_service,continued_gas
2049,0.0,GS022,gas_network,gas_service,continued_gas
2024,0.0,GS023,gas_network,gas_service,continued_gas
2025,5569.0,GS023,gas_network,gas_service,continued_gas
2026,0.0,GS023,gas_network,gas_service,continued_gas
2027,0.0,GS023,gas_network,gas_service,continued_gas
2028,0.0,GS023,gas_network,gas_service,continued_gas
2029,0.0,GS023,gas_network,gas_service,continued_gas
2030,0.0,GS023,gas_network,gas_service,continued_gas
2031,0.0,GS023,gas_network,gas_service,continued_gas
2032,0.0,GS023,gas_network,gas_service,continued_gas
2033,0.0,GS023,gas_network,gas_service,continued_gas
2034,0.0,GS023,gas_network,gas_service,continued_gas
2035,0.0,GS023,gas_network,gas_service,continued_gas
2036,0.0,GS023,gas_network,gas_service,continued_gas
2037,0.0,GS023,gas_network,gas_service,continued_gas
2038,0.0,GS023,gas_network,gas_service,continued_gas
2039,0.0,GS023,gas_network,gas_service,continued_gas
2040,0.0,GS023,gas_network,gas_service,continued_gas
2041,0.0,GS023,gas_network,gas_service,continued_gas
2042,0.0,GS023,gas_network,gas_service,continued_gas
2043,0.0,GS023,gas_network,gas_service,continued_gas
2044,0.0,GS023,gas_network,gas_service,continued_gas
2045,0.0,GS023,gas_network,gas_service,continued_gas
2046,0.0,GS023,gas_network,gas_service,continued_gas
2047,0.0,GS023,gas_network,gas_service,continued_gas
2048,0.0,GS023,gas_network,gas_service,continued_gas
2049,0.0,GS023,gas_network,gas_service,continued_gas
2024,0.0,GS024,gas_network,gas_service,continued_gas
2025,5569.0,GS024,gas_network,gas_service,continued_gas
2026,0.0,GS024,gas_network,gas_service,continued_gas
2027,0.0,GS024,gas_network,gas_service,continued_gas
2028,0.0,GS024,gas_network,gas_service,continued_gas
2029,0.0,GS024,gas_network,gas_service,continued_gas
2030,0.0,GS024,gas_network,gas_service,continued_gas
2031,0.0,GS024,gas_network,gas_service,continued_gas
2032,0.0,GS024,gas_network,gas_service,continued_gas
2033,0.0,GS024,gas_network,gas_service,continued_gas
2034,0.0,GS024,gas_network,gas_service,continued_gas
2035,0.0,GS024,gas_network,gas_service,continued_gas
2036,0.0,GS024,gas_network,gas_service,continued_gas
2037,0.0,GS024,gas_network,gas_service,continued_gas
2038,0.0,GS024,gas_network,gas_service,continued_gas
2039,0.0,GS024,gas_network,gas_service,continued_gas
2040,0.0,GS024,gas_network,gas_service,continued_gas
2041,0.0,GS024,gas_network,gas_service,continued_gas
2042,0.0,GS024,gas_network,gas_service,continued_gas
2043,0.0,GS024,gas_network,gas_service,continued_gas
2044,0.0,GS024,gas_network,gas_service,continued_gas
2045,0.0,GS024,gas_network,gas_service,continued_gas
2046,0.0,GS024,gas_network,gas_service,continued_gas
2047,0.0,GS024,gas_network,gas_service,continued_gas
2048,0.0,GS024,gas_network,gas_service,continued_gas
2049,0.0,GS024,gas_network,gas_service,continued_gas
2024,0.0,GS025,gas_network,gas_service,continued_gas
2025,5569.0,GS025,gas_network,gas_service,continued_gas
2026,0.0,GS025,gas_network,gas_service,continued_gas
2027,0.0,GS025,gas_network,gas_service,continued_gas
2028,0.0,GS025,gas_network,gas_service,continued_gas
2029,0.0,GS025,gas_network,gas_service,continued_gas
2030,0.0,GS025,gas_network,gas_service,continued_gas
2031,0.0,GS025,gas_network,gas_service,continued_gas
2032,0.0,GS025,gas_network,gas_service,continued_gas
2033,0.0,GS025,gas_network,gas_service,continued_gas
2034,0.0,GS025,gas_network,gas_service,continued_gas
2035,0.0,GS025,gas_network,gas_service,continued_gas
2036,0.0,GS025,gas_network,gas_service,continued_gas
2037,0.0,GS025,gas_network,gas_service,continued_gas
2038,0.0,GS025,gas_network,gas_service,continued_gas
2039,0.0,GS025,gas_network,gas_service,continued_gas
2040,0.0,GS025,gas_network,gas_service,continued_gas
2041,0.0,GS025,gas_network,gas_service,continued_gas
2042,0.0,GS025,gas_network,gas_service,continued_gas
2043,0.0,GS025,gas_network,gas_service,continued_gas
2044,0.0,GS025,gas_network,gas_service,continued_gas
2045,0.0,GS025,gas_network,gas_service,continued_gas
2046,0.0,GS025,gas_network,gas_service,continued_gas
2047,0.0,GS025,gas_network,gas_service,continued_gas
2048,0.0,GS025,gas_network,gas_service,continued_gas
2049,0.0,GS025,gas_network,gas_service,continued_gas
2024,0.0,GS026,gas_network,gas_service,continued_gas
2025,5569.0,GS026,gas_network,gas_service,continued_gas
2026,0.0,GS026,gas_network,gas_service,continued_gas
2027,0.0,GS026,gas_network,gas_service,continued_gas
2028,0.0,GS026,gas_network,gas_service,continued_gas
2029,0.0,GS026,gas_network,gas_service,continued_gas
2030,0.0,GS026,gas_network,gas_service,continued_gas
2031,0.0,GS026,gas_network,gas_service,continued_gas
2032,0.0,GS026,gas_network,gas_service,continued_gas
2033,0.0,GS026,gas_network,gas_service,continued_gas
2034,0.0,GS026,gas_network,gas_service,continued_gas
2035,0.0,GS026,gas_network,gas_service,continued_gas
2036,0.0,GS026,gas_network,gas_service,continued_gas
2037,0.0,GS026,gas_network,gas_service,continued_gas
2038,0.0,GS026,gas_network,gas_service,continued_gas
2039,0.0,GS026,gas_network,gas_service,continued_gas
2040,0.0,GS026,gas_network,gas_service,continued_gas
2041,0.0,GS026,gas_network,gas_service,continued_gas
2042,0.0,GS026,gas_network,gas_service,continued_gas
2043,0.0,GS026,gas_network,gas_service,continued_gas
2044,0.0,GS026,gas_network,gas_service,continued_gas
2045,0.0,GS026,gas_network,gas_service,continued_gas
2046,0.0,GS026,gas_network,gas_service,continued_gas
2047,0.0,GS026,gas_network,gas_service,continued_gas
2048,0.0,GS026,gas_network,gas_service,continued_gas
2049,0.0,GS026,gas_network,gas_service,continued_gas
2024,0.0,GS027,gas_network,gas_service,continued_gas
2025,5569.0,GS027,gas_network,gas_service,continued_gas
2026,0.0,GS027,gas_network,gas_service,continued_gas
2027,0.0,GS027,gas_network,gas_service,continued_gas
2028,0.0,GS027,gas_network,gas_service,continued_gas
2029,0.0,GS027,gas_network,gas_service,continued_gas
2030,0.0,GS027,gas_network,gas_service,continued_gas
2031,0.0,GS027,gas_network,gas_service,continued_gas
2032,0.0,GS027,gas_network,gas_service,continued_gas
2033,0.0,GS027,gas_network,gas_service,continued_gas
2034,0.0,GS027,gas_network,gas_service,continued_gas
2035,0.0,GS027,gas_network,gas_service,continued_gas
2036,0.0,GS027,gas_network,gas_service,continued_gas
2037,0.0,GS027,gas_network,gas_service,continued_gas
2038,0.0,GS027,gas_network,gas_service,continued_gas
2039,0.0,GS027,gas_network,gas_service,continued_gas
2040,0.0,GS027,gas_network,gas_service,continued_gas
2041,0.0,GS027,gas_network,gas_service,continued_gas
2042,0.0,GS027,gas_network,gas_service,continued_gas
2043,0.0,GS027,gas_network,gas_service,continued_gas
2044,0.0,GS027,gas_network,gas_service,continued_gas
2045,0.0,GS027,gas_network,gas_service,continued_gas
2046,0.0,GS027,gas_network,gas_service,continued_gas
2047,0.0,GS027,gas_network,gas_service,continued_gas
2048,0.0,GS027,gas_network,gas_service,continued_gas
2049,0.0,GS027,gas_network,gas_service,continued_gas
2024,0.0,GS028,gas_network,gas_service,continued_gas
2025,5569.0,GS028,gas_network,gas_service,continued_gas
2026,0.0,GS028,gas_network,gas_service,continued_gas
2027,0.0,GS028,gas_network,gas_service,continued_gas
2028,0.0,GS028,gas_network,gas_service,continued_gas
2029,0.0,GS028,gas_network,gas_service,continued_gas
2030,0.0,GS028,gas_network,gas_service,continued_gas
2031,0.0,GS028,gas_network,gas_service,continued_gas
2032,0.0,GS028,gas_network,gas_service,continued_gas
2033,0.0,GS028,gas_network,gas_service,continued_gas
2034,0.0,GS028,gas_network,gas_service,continued_gas
2035,0.0,GS028,gas_network,gas_service,continued_gas
2036,0.0,GS028,gas_network,gas_service,continued_gas
2037,0.0,GS028,gas_network,gas_service,continued_gas
2038,0.0,GS028,gas_network,gas_service,continued_gas
2039,0.0,GS028,gas_network,gas_service,continued_gas
2040,0.0,GS028,gas_network,gas_service,continued_gas
2041,0.0,GS028,gas_network,gas_service,continued_gas
2042,0.0,GS028,gas_network,gas_service,continued_gas
2043,0.0,GS028,gas_network,gas_service,continued_gas
2044,0.0,GS028,gas_network,gas_service,continued_gas
2045,0.0,GS028,gas_network,gas_service,continued_gas
2046,0.0,GS028,gas_network,gas_service,continued_gas
2047,0.0,GS028,gas_network,gas_service,continued_gas
2048,0.0,GS028,gas_network,gas_service,continued_gas
2049,0.0,GS028,gas_network,gas_service,continued_gas
2024,0.0,GS029,gas_network,gas_service,continued_gas
2025,5569.0,GS029,gas_network,gas_service,continued_gas
2026,0.0,GS029,gas_network,gas_service,continued_gas
2027,0.0,GS029,gas_network,gas_service,continued_gas
2028,0.0,GS029,gas_network,gas_service,continued_gas
2029,0.0,GS029,gas_network,gas_service,continued_gas
2030,0.0,GS029,gas_network,gas_service,continued_gas
2031,0.0,GS029,gas_network,gas_service,continued_gas
2032,0.0,GS029,gas_network,gas_service,continued_gas
2033,0.0,GS029,gas_network,gas_service,continued_gas
2034,0.0,GS029,gas_network,gas_service,continued_gas
2035,0.0,GS029,gas_network,gas_service,continued_gas
2036,0.0,GS029,gas_network,gas_service,continued_gas
2037,0.0,GS029,gas_network,gas_service,continued_gas
2038,0.0,GS029,gas_network,gas_service,continued_gas
2039,0.0,GS029,gas_network,gas_service,continued_gas
2040,0.0,GS029,gas_network,gas_service,continued_gas
2041,0.0,GS029,gas_network,gas_service,continued_gas
2042,0.0,GS029,gas_network,gas_service,continued_gas
2043,0.0,GS029,gas_network,gas_service,continued_gas
2044,0.0,GS029,gas_network,gas_service,continued_gas
2045,0.0,GS029,gas_network,gas_service,continued_gas
2046,0.0,GS029,gas_network,gas_service,continued_gas
2047,0.0,GS029,gas_network,gas_service,continued_gas
2048,0.0,GS029,gas_network,gas_service,continued_gas
2049,0.0,GS029,gas_network,gas_service,continued_gas
2024,0.0,GS030,gas_network,gas_service,continued_gas
2025,5569.0,GS030,gas_network,gas_service,continued_gas
2026,0.0,GS030,gas_network,gas_service,continued_gas
2027,0.0,GS030,gas_network,gas_service,continued_gas
2028,0.0,GS030,gas_network,gas_service,continued_gas
2029,0.0,GS030,gas_network,gas_service,continued_gas
2030,0.0,GS030,gas_network,gas_service,continued_gas
2031,0.0,GS030,gas_network,gas_service,continued_gas
2032,0.0,GS030,gas_network,gas_service,continued_gas
2033,0.0,GS030,gas_network,gas_service,continued_gas
2034,0.0,GS030,gas_network,gas_service,continued_gas
2035,0.0,GS030,gas_network,gas_service,continued_gas
2036,0.0,GS030,gas_network,gas_service,continued_gas
2037,0.0,GS030,gas_network,gas_service,continued_gas
2038,0.0,GS030,gas_network,gas_service,continued_gas
2039,0.0,GS030,gas_network,gas_service,continued_gas
2040,0.0,GS030,gas_network,gas_service,continued_gas
2041,0.0,GS030,gas_network,gas_service,continued_gas
2042,0.0,GS030,gas_network,gas_service,continued_gas
2043,0.0,GS030,gas_network,gas_service,continued_gas
2044,0.0,GS030,gas_network,gas_service,continued_gas
2045,0.0,GS030,gas_network,gas_service,continued_gas
2046,0.0,GS030,gas_network,gas_service,continued_gas
2047,0.0,GS030,gas_network,gas_service,continued_gas
2048,0.0,GS030,gas_network,gas_service,continued_gas
2049,0.0,GS030,gas_network,gas_service,continued_gas
2024,0.0,GS031,gas_network,gas_service,continued_gas
2025,5569.0,GS031,gas_network,gas_service,continued_gas
2026,0.0,GS031,gas_network,gas_service,continued_gas
2027,0.0,GS031,gas_network,gas_service,continued_gas
2028,0.0,GS031,gas_network,gas_service,continued_gas
2029,0.0,GS031,gas_network,gas_service,continued_gas
2030,0.0,GS031,gas_network,gas_service,continued_gas
2031,0.0,GS031,gas_network,gas_service,continued_gas
2032,0.0,GS031,gas_network,gas_service,continued_gas
2033,0.0,GS031,gas_network,gas_service,continued_gas
2034,0.0,GS031,gas_network,gas_service,continued_gas
2035,0.0,GS031,gas_network,gas_service,continued_gas
2036,0.0,GS031,gas_network,gas_service,continued_gas
2037,0.0,GS031,gas_network,gas_service,continued_gas
2038,0.0,GS031,gas_network,gas_service,continued_gas
2039,0.0,GS031,gas_network,gas_service,continued_gas
2040,0.0,GS031,gas_network,gas_service,continued_gas
2041,0.0,GS031,gas_network,gas_service,continued_gas
2042,0.0,GS031,gas_network,gas_service,continued_gas
2043,0.0,GS031,gas_network,gas_service,continued_gas
2044,0.0,GS031,gas_network,gas_service,continued_gas
2045,0.0,GS031,gas_network,gas_service,continued_gas
2046,0.0,GS031,gas_network,gas_service,continued_gas
2047,0.0,GS031,gas_network,gas_service,continued_gas
2048,0.0,GS031,gas_network,gas_service,continued_gas
2049,0.0,GS031,gas_network,gas_service,continued_gas
2024,0.0,GS032,gas_network,gas_service,continued_gas
2025,5569.0,GS032,gas_network,gas_service,continued_gas
2026,0.0,GS032,gas_network,gas_service,continued_gas
2027,0.0,GS032,gas_network,gas_service,continued_gas
2028,0.0,GS032,gas_network,gas_service,continued_gas
2029,0.0,GS032,gas_network,gas_service,continued_gas
2030,0.0,GS032,gas_network,gas_service,continued_gas
2031,0.0,GS032,gas_network,gas_service,continued_gas
2032,0.0,GS032,gas_network,gas_service,continued_gas
2033,0.0,GS032,gas_network,gas_service,continued_gas
2034,0.0,GS032,gas_network,gas_service,continued_gas
2035,0.0,GS032,gas_network,gas_service,continued_gas
2036,0.0,GS032,gas_network,gas_service,continued_gas
2037,0.0,GS032,gas_network,gas_service,continued_gas
2038,0.0,GS032,gas_network,gas_service,continued_gas
2039,0.0,GS032,gas_network,gas_service,continued_gas
2040,0.0,GS032,gas_network,gas_service,continued_gas
2041,0.0,GS032,gas_network,gas_service,continued_gas
2042,0.0,GS032,gas_network,gas_service,continued_gas
2043,0.0,GS032,gas_network,gas_service,continued_gas
2044,0.0,GS032,gas_network,gas_service,continued_gas
2045,0.0,GS032,gas_network,gas_service,continued_gas
2046,0.0,GS032,gas_network,gas_service,continued_gas
2047,0.0,GS032,gas_network,gas_service,continued_gas
2048,0.0,GS032,gas_network,gas_service,continued_gas
2049,0.0,GS032,gas_network,gas_service,continued_gas
2024,0.0,GS033,gas_network,gas_service,continued_gas
2025,5569.0,GS033,gas_network,gas_service,continued_gas
2026,0.0,GS033,gas_network,gas_service,continued_gas
2027,0.0,GS033,gas_network,gas_service,continued_gas
2028,0.0,GS033,gas_network,gas_service,continued_gas
2029,0.0,GS033,gas_network,gas_service,continued_gas
2030,0.0,GS033,gas_network,gas_service,continued_gas
2031,0.0,GS033,gas_network,gas_service,continued_gas
2032,0.0,GS033,gas_network,gas_service,continued_gas
2033,0.0,GS033,gas_network,gas_service,continued_gas
2034,0.0,GS033,gas_network,gas_service,continued_gas
2035,0.0,GS033,gas_network,gas_service,continued_gas
2036,0.0,GS033,gas_network,gas_service,continued_gas
2037,0.0,GS033,gas_network,gas_service,continued_gas
2038,0.0,GS033,gas_network,gas_service,continued_gas
2039,0.0,GS033,gas_network,gas_service,continued_gas
2040,0.0,GS033,gas_network,gas_service,continued_gas
2041,0.0,GS033,gas_network,gas_service,continued_gas
2042,0.0,GS033,gas_network,gas_service,continued_gas
2043,0.0,GS033,gas_network,gas_service,continued_gas
2044,0.0,GS033,gas_network,gas_service,continued_gas
2045,0.0,GS033,gas_network,gas_service,continued_gas
2046,0.0,GS033,gas_network,gas_service,continued_gas
2047,0.0,GS033,gas_network,gas_service,continued_gas
2048,0.0,GS033,gas_network,gas_service,continued_gas
2049,0.0,GS033,gas_network,gas_service,continued_gas
2024,0.0,GS034,gas_network,gas_service,continued_gas
2025,5569.0,GS034,gas_network,gas_service,continued_gas
2026,0.0,GS034,gas_network,gas_service,continued_gas
2027,0.0,GS034,gas_network,gas_service,continued_gas
2028,0.0,GS034,gas_network,gas_service,continued_gas
2029,0.0,GS034,gas_network,gas_service,continued_gas
2030,0.0,GS034,gas_network,gas_service,continued_gas
2031,0.0,GS034,gas_network,gas_service,continued_gas
2032,0.0,GS034,gas_network,gas_service,continued_gas
2033,0.0,GS034,gas_network,gas_service,continued_gas
2034,0.0,GS034,gas_network,gas_service,continued_gas
2035,0.0,GS034,gas_network,gas_service,continued_gas
2036,0.0,GS034,gas_network,gas_service,continued_gas
2037,0.0,GS034,gas_network,gas_service,continued_gas
2038,0.0,GS034,gas_network,gas_service,continued_gas
2039,0.0,GS034,gas_network,gas_service,continued_gas
2040,0.0,GS034,gas_network,gas_service,continued_gas
2041,0.0,GS034,gas_network,gas_service,continued_gas
2042,0.0,GS034,gas_network,gas_service,continued_gas
2043,0.0,GS034,gas_network,gas_service,continued_gas
2044,0.0,GS034,gas_network,gas_service,continued_gas
2045,0.0,GS034,gas_network,gas_service,continued_gas
2046,0.0,GS034,gas_network,gas_service,continued_gas
2047,0.0,GS034,gas_network,gas_service,continued_gas
2048,0.0,GS034,gas_network,gas_service,continued_gas
2049,0.0,GS034,gas_network,gas_service,continued_gas
2024,0.0,GS035,gas_network,gas_service,continued_gas
2025,5569.0,GS035,gas_network,gas_service,continued_gas
2026,0.0,GS035,gas_network,gas_service,continued_gas
2027,0.0,GS035,gas_network,gas_service,continued_gas
2028,0.0,GS035,gas_network,gas_service,continued_gas
2029,0.0,GS035,gas_network,gas_service,continued_gas
2030,0.0,GS035,gas_network,gas_service,continued_gas
2031,0.0,GS035,gas_network,gas_service,continued_gas
2032,0.0,GS035,gas_network,gas_service,continued_gas
2033,0.0,GS035,gas_network,gas_service,continued_gas
2034,0.0,GS035,gas_network,gas_service,continued_gas
2035,0.0,GS035,gas_network,gas_service,continued_gas
2036,0.0,GS035,gas_network,gas_service,continued_gas
2037,0.0,GS035,gas_network,gas_service,continued_gas
2038,0.0,GS035,gas_network,gas_service,continued_gas
2039,0.0,GS035,gas_network,gas_service,continued_gas
2040,0.0,GS035,gas_network,gas_service,continued_gas
2041,0.0,GS035,gas_network,gas_service,continued_gas
2042,0.0,GS035,gas_network,gas_service,continued_gas
2043,0.0,GS035,gas_network,gas_service,continued_gas
2044,0.0,GS035,gas_network,gas_service,continued_gas
2045,0.0,GS035,gas_network,gas_service,continued_gas
2046,0.0,GS035,gas_network,gas_service,continued_gas
2047,0.0,GS035,gas_network,gas_service,continued_gas
2048,0.0,GS035,gas_network,gas_service,continued_gas
2049,0.0,GS035,gas_network,gas_service,continued_gas
2024,0.0,GS036,gas_network,gas_service,continued_gas
2025,5569.0,GS036,gas_network,gas_service,continued_gas
2026,0.0,GS036,gas_network,gas_service,continued_gas
2027,0.0,GS036,gas_network,gas_service,continued_gas
2028,0.0,GS036,gas_network,gas_service,continued_gas
2029,0.0,GS036,gas_network,gas_service,continued_gas
2030,0.0,GS036,gas_network,gas_service,continued_gas
2031,0.0,GS036,gas_network,gas_service,continued_gas
2032,0.0,GS036,gas_network,gas_service,continued_gas
2033,0.0,GS036,gas_network,gas_service,continued_gas
2034,0.0,GS036,gas_network,gas_service,continued_gas
2035,0.0,GS036,gas_network,gas_service,continued_gas
2036,0.0,GS036,gas_network,gas_service,continued_gas
2037,0.0,GS036,gas_network,gas_service,continued_gas
2038,0.0,GS036,gas_network,gas_service,continued_gas
2039,0.0,GS036,gas_network,gas_service,continued_gas
2040,0.0,GS036,gas_network,gas_service,continued_gas
2041,0.0,GS036,gas_network,gas_service,continued_gas
2042,0.0,GS036,gas_network,gas_service,continued_gas
2043,0.0,GS036,gas_network,gas_service,continued_gas
2044,0.0,GS036,gas_network,gas_service,continued_gas
2045,0.0,GS036,gas_network,gas_service,continued_gas
2046,0.0,GS036,gas_network,gas_service,continued_gas
2047,0.0,GS036,gas_network,gas_service,continued_gas
2048,0.0,GS036,gas_network,gas_service,continued_gas
2049,0.0,GS036,gas_network,gas_service,continued_gas
2024,0.0,GS037,gas_network,gas_service,continued_gas
2025,5569.0,GS037,gas_network,gas_service,continued_gas
2026,0.0,GS037,gas_network,gas_service,continued_gas
2027,0.0,GS037,gas_network,gas_service,continued_gas
2028,0.0,GS037,gas_network,gas_service,continued_gas
2029,0.0,GS037,gas_network,gas_service,continued_gas
2030,0.0,GS037,gas_network,gas_service,continued_gas
2031,0.0,GS037,gas_network,gas_service,continued_gas
2032,0.0,GS037,gas_network,gas_service,continued_gas
2033,0.0,GS037,gas_network,gas_service,continued_gas
2034,0.0,GS037,gas_network,gas_service,continued_gas
2035,0.0,GS037,gas_network,gas_service,continued_gas
2036,0.0,GS037,gas_network,gas_service,continued_gas
2037,0.0,GS037,gas_network,gas_service,continued_gas
2038,0.0,GS037,gas_network,gas_service,continued_gas
2039,0.0,GS037,gas_network,gas_service,continued_gas
2040,0.0,GS037,gas_network,gas_service,continued_gas
2041,0.0,GS037,gas_network,gas_service,continued_gas
2042,0.0,GS037,gas_network,gas_service,continued_gas
2043,0.0,GS037,gas_network,gas_service,continued_gas
2044,0.0,GS037,gas_network,gas_service,continued_gas
2045,0.0,GS037,gas_network,gas_service,continued_gas
2046,0.0,GS037,gas_network,gas_service,continued_gas
2047,0.0,GS037,gas_network,gas_service,continued_gas
2048,0.0,GS037,gas_network,gas_service,continued_gas
2049,0.0,GS037,gas_network,gas_service,continued_gas
2024,0.0,GS038,gas_network,gas_service,continued_gas
2025,5569.0,GS038,gas_network,gas_service,continued_gas
2026,0.0,GS038,gas_network,gas_service,continued_gas
2027,0.0,GS038,gas_network,gas_service,continued_gas
2028,0.0,GS038,gas_network,gas_service,continued_gas
2029,0.0,GS038,gas_network,gas_service,continued_gas
2030,0.0,GS038,gas_network,gas_service,continued_gas
2031,0.0,GS038,gas_network,gas_service,continued_gas
2032,0.0,GS038,gas_network,gas_service,continued_gas
2033,0.0,GS038,gas_network,gas_service,continued_gas
2034,0.0,GS038,gas_network,gas_service,continued_gas
2035,0.0,GS038,gas_network,gas_service,continued_gas
2036,0.0,GS038,gas_network,gas_service,continued_gas
2037,0.0,GS038,gas_network,gas_service,continued_gas
2038,0.0,GS038,gas_network,gas_service,continued_gas
2039,0.0,GS038,gas_network,gas_service,continued_gas
2040,0.0,GS038,gas_network,gas_service,continued_gas
2041,0.0,GS038,gas_network,gas_service,continued_gas
2042,0.0,GS038,gas_network,gas_service,continued_gas
2043,0.0,GS038,gas_network,gas_service,continued_gas
2044,0.0,GS038,gas_network,gas_service,continued_gas
2045,0.0,GS038,gas_network,gas_service,continued_gas
2046,0.0,GS038,gas_network,gas_service,continued_gas
2047,0.0,GS038,gas_network,gas_service,continued_gas
2048,0.0,GS038,gas_network,gas_service,continued_gas
2049,0.0,GS038,gas_network,gas_service,continued_gas
2024,0.0,GS039,gas_network,gas_service,continued_gas
2025,5569.0,GS039,gas_network,gas_service,continued_gas
2026,0.0,GS039,gas_network,gas_service,continued_gas
2027,0.0,GS039,gas_network,gas_service,continued_gas
2028,0.0,GS039,gas_network,gas_service,continued_gas
2029,0.0,GS039,gas_network,gas_service,continued_gas
2030,0.0,GS039,gas_network,gas_service,continued_gas
2031,0.0,GS039,gas_network,gas_service,continued_gas
2032,0.0,GS039,gas_network,gas_service,continued_gas
2033,0.0,GS039,gas_network,gas_service,continued_gas
2034,0.0,GS039,gas_network,gas_service,continued_gas
2035,0.0,GS039,gas_network,gas_service,continued_gas
2036,0.0,GS039,gas_network,gas_service,continued_gas
2037,0.0,GS039,gas_network,gas_service,continued_gas
2038,0.0,GS039,gas_network,gas_service,continued_gas
2039,0.0,GS039,gas_network,gas_service,continued_gas
2040,0.0,GS039,gas_network,gas_service,continued_gas
2041,0.0,GS039,gas_network,gas_service,continued_gas
2042,0.0,GS039,gas_network,gas_service,continued_gas
2043,0.0,GS039,gas_network,gas_service,continued_gas
2044,0.0,GS039,gas_network,gas_service,continued_gas
2045,0.0,GS039,gas_network,gas_service,continued_gas
2046,0.0,GS039,gas_network,gas_service,continued_gas
2047,0.0,GS039,gas_network,gas_service,continued_gas
2048,0.0,GS039,gas_network,gas_service,continued_gas
2049,0.0,GS039,gas_network,gas_service,continued_gas
2024,0.0,GS040,gas_network,gas_service,continued_gas
2025,5569.0,GS040,gas_network,gas_service,continued_gas
2026,0.0,GS040,gas_network,gas_service,continued_gas
2027,0.0,GS040,gas_network,gas_service,continued_gas
2028,0.0,GS040,gas_network,gas_service,continued_gas
2029,0.0,GS040,gas_network,gas_service,continued_gas
2030,0.0,GS040,gas_network,gas_service,continued_gas
2031,0.0,GS040,gas_network,gas_service,continued_gas
2032,0.0,GS040,gas_network,gas_service,continued_gas
2033,0.0,GS040,gas_network,gas_service,continued_gas
2034,0.0,GS040,gas_network,gas_service,continued_gas
2035,0.0,GS040,gas_network,gas_service,continued_gas
2036,0.0,GS040,gas_network,gas_service,continued_gas
2037,0.0,GS040,gas_network,gas_service,continued_gas
2038,0.0,GS040,gas_network,gas_service,continued_gas
2039,0.0,GS040,gas_network,gas_service,continued_gas
2040,0.0,GS040,gas_network,gas_service,continued_gas
2041,0.0,GS040,gas_network,gas_service,continued_gas
2042,0.0,GS040,gas_network,gas_service,continued_gas
2043,0.0,GS040,gas_network,gas_service,continued_gas
2044,0.0,GS040,gas_network,gas_service,continued_gas
2045,0.0,GS040,gas_network,gas_service,continued_gas
2046,0.0,GS040,gas_network,gas_service,continued_gas
2047,0.0,GS040,gas_network,gas_service,continued_gas
2048,0.0,GS040,gas_network,gas_service,continued_gas
2049,0.0,GS040,gas_network,gas_service,continued_gas
2024,0.0,GP001,gas_network,gas_main,continued_gas
2025,177121.0,GP001,gas_network,gas_main,continued_gas
2026,0.0,GP001,gas_network,gas_main,continued_gas
2027,0.0,GP001,gas_network,gas_main,continued_gas
