year,annual_operating_costs,asset_id,asset_domain,asset_type,scenario
2047,0.0,GS_20,gas_network,gas_service,ex_uten
2048,0.0,GS_20,gas_network,gas_service,ex_uten
2049,0.0,GS_20,gas_network,gas_service,ex_uten
2025,8872.348484848484,GP001,gas_network,gas_main,ex_uten
2026,8872.348484848484,GP001,gas_network,gas_main,ex_uten
2027,8872.348484848484,GP001,gas_network,gas_main,ex_uten
2028,8872.348484848484,GP001,gas_network,gas_main,ex_uten
2029,8872.348484848484,GP001,gas_network,gas_main,ex_uten
2030,0.0,GP001,gas_network,gas_main,ex_uten
2031,0.0,GP001,gas_network,gas_main,ex_uten
2032,0.0,GP001,gas_network,gas_main,ex_uten
2033,0.0,GP001,gas_network,gas_main,ex_uten
2034,0.0,GP001,gas_network,gas_main,ex_uten
2035,0.0,GP001,gas_network,gas_main,ex_uten
2036,0.0,GP001,gas_network,gas_main,ex_uten
2037,0.0,GP001,gas_network,gas_main,ex_uten
2038,0.0,GP001,gas_network,gas_main,ex_uten
2039,0.0,GP001,gas_network,gas_main,ex_uten
2040,0.0,GP001,gas_network,gas_main,ex_uten
2041,0.0,GP001,gas_network,gas_main,ex_uten
2042,0.0,GP001,gas_network,gas_main,ex_uten
2043,0.0,GP001,gas_network,gas_main,ex_uten
2044,0.0,GP001,gas_network,gas_main,ex_uten
2045,0.0,GP001,gas_network,gas_main,ex_uten
2046,0.0,GP001,gas_network,gas_main,ex_uten
2047,0.0,GP001,gas_network,gas_main,ex_uten
2048,0.0,GP001,gas_network,gas_main,ex_uten
2049,0.0,GP001,gas_network,gas_main,ex_uten
2025,0.0,TEN_1,thermal_network,thermal_network,ex_uten
2026,0.0,TEN_1,thermal_network,thermal_network,ex_uten
2027,0.0,TEN_1,thermal_network,thermal_network,ex_uten
2028,0.0,TEN_1,thermal_network,thermal_network,ex_uten
2029,0.0,TEN_1,thermal_network,thermal_network,ex_uten
2030,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2031,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2032,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2033,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2034,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2035,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2036,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2037,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2038,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2039,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2040,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2041,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2042,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2043,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2044,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2045,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2046,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2047,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2048,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2049,190000.0,TEN_1,thermal_network,thermal_network,ex_uten
2025,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2025,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2026,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2027,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2028,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2029,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
