year,leaks,asset_id,asset_domain,asset_type,scenario
2043,0.0,EX_018,building,building_aggregate,ex_managed_elec_2
2044,0.0,EX_018,building,building_aggregate,ex_managed_elec_2
2045,0.0,EX_018,building,building_aggregate,ex_managed_elec_2
2046,0.0,EX_018,building,building_aggregate,ex_managed_elec_2
2047,0.0,EX_018,building,building_aggregate,ex_managed_elec_2
2048,0.0,EX_018,building,building_aggregate,ex_managed_elec_2
2049,0.0,EX_018,building,building_aggregate,ex_managed_elec_2
2025,2.0,EX_019,building,building_aggregate,ex_managed_elec_2
2026,2.0,EX_019,building,building_aggregate,ex_managed_elec_2
2027,2.0,EX_019,building,building_aggregate,ex_managed_elec_2
2028,2.0,EX_019,building,building_aggregate,ex_managed_elec_2
2029,2.0,EX_019,building,building_aggregate,ex_managed_elec_2
2030,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2031,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2032,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2033,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2034,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2035,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2036,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2037,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2038,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2039,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2040,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2041,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2042,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2043,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2044,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2045,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2046,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2047,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2048,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2049,0.0,EX_019,building,building_aggregate,ex_managed_elec_2
2025,2.0,EX_020,building,building_aggregate,ex_managed_elec_2
2026,2.0,EX_020,building,building_aggregate,ex_managed_elec_2
2027,2.0,EX_020,building,building_aggregate,ex_managed_elec_2
2028,2.0,EX_020,building,building_aggregate,ex_managed_elec_2
2029,2.0,EX_020,building,building_aggregate,ex_managed_elec_2
2030,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2031,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2032,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2033,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2034,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2035,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2036,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2037,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2038,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2039,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2040,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2041,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2042,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2043,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2044,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2045,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2046,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2047,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2048,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2049,0.0,EX_020,building,building_aggregate,ex_managed_elec_2
2025,10.96,GS_1,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_1,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_1,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_1,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_1,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_1,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_2,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_2,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_2,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_2,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_2,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_2,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_3,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_3,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_3,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_3,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_3,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_3,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_4,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_4,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_4,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_4,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_4,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_4,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_5,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_5,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_5,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_5,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_5,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_5,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_6,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_6,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_6,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_6,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_6,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_6,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_7,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_7,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_7,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_7,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_7,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_7,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_8,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_8,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_8,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_8,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_8,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_8,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_9,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_9,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_9,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_9,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_9,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_9,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_10,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_10,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_10,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_10,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_10,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_10,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_11,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_11,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_11,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_11,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_11,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_11,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_12,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_12,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_12,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_12,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_12,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_12,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_13,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_13,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_13,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_13,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_13,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_13,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_14,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_14,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_14,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_14,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_14,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2043,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2044,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2045,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2046,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2047,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2048,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2049,0.0,GS_14,gas_network,gas_service,ex_managed_elec_2
2025,10.96,GS_15,gas_network,gas_service,ex_managed_elec_2
2026,10.96,GS_15,gas_network,gas_service,ex_managed_elec_2
2027,10.96,GS_15,gas_network,gas_service,ex_managed_elec_2
2028,10.96,GS_15,gas_network,gas_service,ex_managed_elec_2
2029,10.96,GS_15,gas_network,gas_service,ex_managed_elec_2
2030,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2031,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2032,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2033,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2034,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2035,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2036,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2037,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2038,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2039,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2040,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2041,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
2042,0.0,GS_15,gas_network,gas_service,ex_managed_elec_2
