year,retrofit_year,asset_id,asset_domain,asset_type,scenario
2053,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2054,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2055,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2056,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2057,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2058,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2059,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2060,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2061,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2062,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2063,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2064,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2065,False,F_715074_2938797,building,building_aggregate,natural_elec_higheff
2020,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2021,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2022,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2023,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2024,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2025,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2026,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2027,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2028,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2029,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2030,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2031,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2032,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2033,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2034,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2035,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2036,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2037,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2038,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2039,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2040,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2041,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2042,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2043,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2044,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2045,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2046,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2047,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2048,True,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2049,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2050,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2051,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2052,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2053,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2054,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2055,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2056,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2057,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2058,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2059,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2060,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2061,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2062,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2063,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2064,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2065,False,F_715113_2939056,building,building_aggregate,natural_elec_higheff
2020,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2021,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2022,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2023,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2024,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2025,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2026,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2027,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2028,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2029,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2030,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2031,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2032,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2033,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2034,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2035,True,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2036,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2037,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2038,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2039,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2040,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2041,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2042,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2043,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2044,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2045,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2046,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2047,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2048,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2049,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2050,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2051,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2052,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2053,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2054,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2055,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2056,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2057,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2058,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2059,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2060,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2061,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2062,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2063,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2064,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2065,False,F_715117_2938698,building,building_aggregate,natural_elec_higheff
2020,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2021,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2022,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2023,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2024,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2025,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2026,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2027,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2028,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2029,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2030,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2031,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2032,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2033,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2034,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2035,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2036,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2037,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2038,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2039,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2040,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2041,True,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2042,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2043,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2044,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2045,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2046,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2047,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2048,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2049,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2050,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2051,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2052,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2053,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2054,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2055,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2056,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2057,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2058,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2059,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2060,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2061,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2062,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2063,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2064,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2065,False,F_715195_2938669,building,building_aggregate,natural_elec_higheff
2020,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2021,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2022,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2023,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2024,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2025,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2026,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2027,True,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2028,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2029,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2030,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2031,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2032,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2033,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2034,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2035,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2036,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2037,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2038,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2039,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2040,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2041,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2042,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2043,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2044,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2045,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2046,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2047,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2048,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2049,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2050,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2051,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2052,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2053,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2054,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2055,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2056,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2057,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2058,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2059,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2060,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2061,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2062,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2063,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2064,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2065,False,F_715218_2938954,building,building_aggregate,natural_elec_higheff
2020,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2021,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2022,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2023,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2024,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2025,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2026,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2027,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2028,True,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2029,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2030,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2031,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2032,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2033,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2034,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2035,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2036,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2037,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2038,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2039,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2040,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2041,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2042,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2043,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2044,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2045,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2046,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2047,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2048,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2049,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2050,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2051,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2052,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2053,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2054,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2055,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2056,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2057,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2058,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2059,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2060,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2061,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2062,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2063,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2064,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2065,False,F_715268_2938629,building,building_aggregate,natural_elec_higheff
2020,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2021,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2022,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2023,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2024,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2025,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2026,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2027,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2028,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2029,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2030,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2031,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2032,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2033,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2034,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2035,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2036,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2037,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2038,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2039,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2040,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2041,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2042,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2043,True,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2044,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2045,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2046,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2047,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2048,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2049,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2050,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2051,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2052,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2053,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2054,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2055,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2056,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2057,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2058,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2059,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2060,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2061,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2062,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2063,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2064,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2065,False,F_715284_2938843,building,building_aggregate,natural_elec_higheff
2020,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2021,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2022,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2023,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2024,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2025,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2026,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2027,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2028,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2029,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2030,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2031,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2032,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2033,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2034,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2035,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2036,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2037,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2038,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2039,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2040,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2041,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2042,True,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2043,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2044,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2045,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2046,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2047,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2048,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2049,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2050,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2051,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2052,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2053,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2054,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2055,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2056,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2057,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2058,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2059,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2060,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2061,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2062,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2063,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2064,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2065,False,F_715382_2938560,building,building_aggregate,natural_elec_higheff
2020,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2021,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2022,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2023,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2024,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2025,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2026,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2027,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2028,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2029,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2030,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2031,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2032,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2033,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2034,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2035,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2036,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2037,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2038,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2039,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2040,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2041,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2042,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2043,True,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2044,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2045,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2046,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2047,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2048,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2049,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2050,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2051,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2052,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2053,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2054,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2055,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2056,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2057,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2058,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2059,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2060,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2061,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2062,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2063,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2064,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2065,False,F_715419_2938797,building,building_aggregate,natural_elec_higheff
2020,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2021,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2022,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2023,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2024,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2025,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2026,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2027,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2028,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2029,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2030,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2031,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2032,True,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2033,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2034,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2035,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2036,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2037,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2038,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2039,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2040,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2041,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2042,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2043,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2044,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2045,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2046,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2047,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2048,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2049,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2050,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2051,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2052,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2053,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2054,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2055,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2056,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2057,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2058,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2059,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2060,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
2061,False,F_715497_2938593,building,building_aggregate,natural_elec_higheff
